,Fecha de notificación,Código DIVIPOLA departamento,Nombre departamento,Casos
2889,18/9/2020 0:00:00,23,CORDOBA,78
2890,18/9/2020 0:00:00,25,CUNDINAMARCA,310
2891,18/9/2020 0:00:00,27,CHOCO,3
2892,18/9/2020 0:00:00,41,HUILA,263
2893,18/9/2020 0:00:00,44,GUAJIRA,68
2894,18/9/2020 0:00:00,47,MAGDALENA,83
2895,18/9/2020 0:00:00,50,META,203
2896,18/9/2020 0:00:00,52,NARIÑO,107
2897,18/9/2020 0:00:00,54,NORTE SANTANDER,135
2898,18/9/2020 0:00:00,63,QUINDIO,113
2899,18/9/2020 0:00:00,66,RISARALDA,176
2900,18/9/2020 0:00:00,68,SANTANDER,403
2901,18/9/2020 0:00:00,70,SUCRE,36
2902,18/9/2020 0:00:00,73,TOLIMA,195
2903,18/9/2020 0:00:00,76,VALLE,655
2904,18/9/2020 0:00:00,81,ARAUCA,34
2905,18/9/2020 0:00:00,85,CASANARE,92
2906,18/9/2020 0:00:00,86,PUTUMAYO,17
2907,18/9/2020 0:00:00,88,SAN ANDRES,114
2908,18/9/2020 0:00:00,91,AMAZONAS,2
2909,18/9/2020 0:00:00,94,GUAINIA,5
2910,18/9/2020 0:00:00,95,GUAVIARE,19
2911,18/9/2020 0:00:00,97,VAUPES,25
2912,18/9/2020 0:00:00,99,VICHADA,31
2913,19/1/2021 0:00:00,5,ANTIOQUIA,1547
2914,19/1/2021 0:00:00,8,ATLANTICO,272
2915,19/1/2021 0:00:00,11,BOGOTA,4233
2916,19/1/2021 0:00:00,13,BOLIVAR,71
2917,19/1/2021 0:00:00,15,BOYACA,262
2918,19/1/2021 0:00:00,17,CALDAS,206
2919,19/1/2021 0:00:00,18,CAQUETA,29
2920,19/1/2021 0:00:00,19,CAUCA,191
2921,19/1/2021 0:00:00,20,CESAR,53
2922,19/1/2021 0:00:00,23,CORDOBA,74
2923,19/1/2021 0:00:00,25,CUNDINAMARCA,283
2924,19/1/2021 0:00:00,27,CHOCO,20
2925,19/1/2021 0:00:00,41,HUILA,201
2926,19/1/2021 0:00:00,44,GUAJIRA,12
2927,19/1/2021 0:00:00,47,MAGDALENA,66
2928,19/1/2021 0:00:00,50,META,72
2929,19/1/2021 0:00:00,52,NARIÑO,227
2930,19/1/2021 0:00:00,54,NORTE SANTANDER,176
2931,19/1/2021 0:00:00,63,QUINDIO,37
2932,19/1/2021 0:00:00,66,RISARALDA,128
2933,19/1/2021 0:00:00,68,SANTANDER,253
2934,19/1/2021 0:00:00,70,SUCRE,32
2935,19/1/2021 0:00:00,73,TOLIMA,176
2936,19/1/2021 0:00:00,76,VALLE,1252
2937,19/1/2021 0:00:00,81,ARAUCA,11
2938,19/1/2021 0:00:00,85,CASANARE,43
2939,19/1/2021 0:00:00,86,PUTUMAYO,18
2940,19/1/2021 0:00:00,88,SAN ANDRES,6
2941,19/1/2021 0:00:00,91,AMAZONAS,6
2942,19/1/2021 0:00:00,95,GUAVIARE,3
2943,19/10/2020 0:00:00,5,ANTIOQUIA,2675
2944,19/10/2020 0:00:00,8,ATLANTICO,266
2945,19/10/2020 0:00:00,11,BOGOTA,2072
2946,19/10/2020 0:00:00,13,BOLIVAR,212
2947,19/10/2020 0:00:00,15,BOYACA,313
2948,19/10/2020 0:00:00,17,CALDAS,435
2949,19/10/2020 0:00:00,18,CAQUETA,93
2950,19/10/2020 0:00:00,19,CAUCA,162
2951,19/10/2020 0:00:00,20,CESAR,289
2952,19/10/2020 0:00:00,23,CORDOBA,116
2953,19/10/2020 0:00:00,25,CUNDINAMARCA,491
2954,19/10/2020 0:00:00,27,CHOCO,9
2955,19/10/2020 0:00:00,41,HUILA,548
2956,19/10/2020 0:00:00,44,GUAJIRA,128
2957,19/10/2020 0:00:00,47,MAGDALENA,95
2958,19/10/2020 0:00:00,50,META,384
2959,19/10/2020 0:00:00,52,NARIÑO,181
2960,19/10/2020 0:00:00,54,NORTE SANTANDER,283
2961,19/10/2020 0:00:00,63,QUINDIO,447
2962,19/10/2020 0:00:00,66,RISARALDA,299
2963,19/10/2020 0:00:00,68,SANTANDER,522
2964,19/10/2020 0:00:00,70,SUCRE,44
2965,19/10/2020 0:00:00,73,TOLIMA,598
2966,19/10/2020 0:00:00,76,VALLE,1059
2967,19/10/2020 0:00:00,81,ARAUCA,81
2968,19/10/2020 0:00:00,85,CASANARE,137
2969,19/10/2020 0:00:00,86,PUTUMAYO,27
2970,19/10/2020 0:00:00,88,SAN ANDRES,25
2971,19/10/2020 0:00:00,91,AMAZONAS,6
2972,19/10/2020 0:00:00,94,GUAINIA,2
2973,19/10/2020 0:00:00,95,GUAVIARE,27
2974,19/10/2020 0:00:00,97,VAUPES,2
2975,19/10/2020 0:00:00,99,VICHADA,3
2976,19/11/2020 0:00:00,5,ANTIOQUIA,1178
2977,19/11/2020 0:00:00,8,ATLANTICO,325
2978,19/11/2020 0:00:00,11,BOGOTA,2159
2979,19/11/2020 0:00:00,13,BOLIVAR,305
2980,19/11/2020 0:00:00,15,BOYACA,257
2981,19/11/2020 0:00:00,17,CALDAS,426
2982,19/11/2020 0:00:00,18,CAQUETA,83
2983,19/11/2020 0:00:00,19,CAUCA,80
2984,19/11/2020 0:00:00,20,CESAR,162
2985,19/11/2020 0:00:00,23,CORDOBA,41
2986,19/11/2020 0:00:00,25,CUNDINAMARCA,438
2987,19/11/2020 0:00:00,27,CHOCO,12
2988,19/11/2020 0:00:00,41,HUILA,197
2989,19/11/2020 0:00:00,44,GUAJIRA,77
2990,19/11/2020 0:00:00,47,MAGDALENA,169
2991,19/11/2020 0:00:00,50,META,240
2992,19/11/2020 0:00:00,52,NARIÑO,161
2993,19/11/2020 0:00:00,54,NORTE SANTANDER,319
2994,19/11/2020 0:00:00,63,QUINDIO,243
2995,19/11/2020 0:00:00,66,RISARALDA,304
2996,19/11/2020 0:00:00,68,SANTANDER,528
2997,19/11/2020 0:00:00,70,SUCRE,35
2998,19/11/2020 0:00:00,73,TOLIMA,389
2999,19/11/2020 0:00:00,76,VALLE,897
3000,19/11/2020 0:00:00,81,ARAUCA,29
3001,19/11/2020 0:00:00,85,CASANARE,191
3002,19/11/2020 0:00:00,86,PUTUMAYO,21
3003,19/11/2020 0:00:00,88,SAN ANDRES,4
3004,19/11/2020 0:00:00,91,AMAZONAS,2
3005,19/11/2020 0:00:00,95,GUAVIARE,8
3006,19/11/2020 0:00:00,99,VICHADA,2
3007,19/12/2020 0:00:00,5,ANTIOQUIA,1856
3008,19/12/2020 0:00:00,8,ATLANTICO,561
3009,19/12/2020 0:00:00,11,BOGOTA,3706
3010,19/12/2020 0:00:00,13,BOLIVAR,447
3011,19/12/2020 0:00:00,15,BOYACA,315
3012,19/12/2020 0:00:00,17,CALDAS,214
3013,19/12/2020 0:00:00,18,CAQUETA,26
3014,19/12/2020 0:00:00,19,CAUCA,163
3015,19/12/2020 0:00:00,20,CESAR,146
3016,19/12/2020 0:00:00,23,CORDOBA,71
3017,19/12/2020 0:00:00,25,CUNDINAMARCA,764
3018,19/12/2020 0:00:00,27,CHOCO,15
3019,19/12/2020 0:00:00,41,HUILA,199
3020,19/12/2020 0:00:00,44,GUAJIRA,50
3021,19/12/2020 0:00:00,47,MAGDALENA,153
3022,19/12/2020 0:00:00,50,META,234
3023,19/12/2020 0:00:00,52,NARIÑO,323
3024,19/12/2020 0:00:00,54,NORTE SANTANDER,356
3025,19/12/2020 0:00:00,63,QUINDIO,239
3026,19/12/2020 0:00:00,66,RISARALDA,422
3027,19/12/2020 0:00:00,68,SANTANDER,555
3028,19/12/2020 0:00:00,70,SUCRE,48
3029,19/12/2020 0:00:00,73,TOLIMA,624
3030,19/12/2020 0:00:00,76,VALLE,970
3031,19/12/2020 0:00:00,81,ARAUCA,16
3032,19/12/2020 0:00:00,85,CASANARE,62
3033,19/12/2020 0:00:00,86,PUTUMAYO,33
3034,19/12/2020 0:00:00,88,SAN ANDRES,12
3035,19/12/2020 0:00:00,91,AMAZONAS,10
3036,19/12/2020 0:00:00,95,GUAVIARE,3
3037,19/12/2020 0:00:00,99,VICHADA,5
3038,19/3/2020 0:00:00,5,ANTIOQUIA,18
3039,19/3/2020 0:00:00,8,ATLANTICO,1
3040,19/3/2020 0:00:00,11,BOGOTA,20
3041,19/3/2020 0:00:00,13,BOLIVAR,3
3042,19/3/2020 0:00:00,17,CALDAS,4
3043,19/3/2020 0:00:00,20,CESAR,1
3044,19/3/2020 0:00:00,25,CUNDINAMARCA,4
3045,19/3/2020 0:00:00,41,HUILA,1
3046,19/3/2020 0:00:00,50,META,1
3047,19/3/2020 0:00:00,54,NORTE SANTANDER,1
3048,19/3/2020 0:00:00,66,RISARALDA,4
3049,19/3/2020 0:00:00,73,TOLIMA,3
3050,19/3/2020 0:00:00,76,VALLE,8
3051,19/4/2020 0:00:00,5,ANTIOQUIA,11
3052,19/4/2020 0:00:00,8,ATLANTICO,5
3053,19/4/2020 0:00:00,11,BOGOTA,101
3054,19/4/2020 0:00:00,13,BOLIVAR,8
3055,19/4/2020 0:00:00,25,CUNDINAMARCA,4
3056,19/4/2020 0:00:00,27,CHOCO,10
3057,19/4/2020 0:00:00,47,MAGDALENA,4
3058,19/4/2020 0:00:00,50,META,30
3059,19/4/2020 0:00:00,52,NARIÑO,2
3060,19/4/2020 0:00:00,63,QUINDIO,1
3061,19/4/2020 0:00:00,66,RISARALDA,17
3062,19/4/2020 0:00:00,68,SANTANDER,2
3063,19/4/2020 0:00:00,73,TOLIMA,5
3064,19/4/2020 0:00:00,76,VALLE,17
3065,19/4/2020 0:00:00,85,CASANARE,1
3066,19/4/2020 0:00:00,91,AMAZONAS,3
3067,19/5/2020 0:00:00,5,ANTIOQUIA,24
3068,19/5/2020 0:00:00,8,ATLANTICO,197
3069,19/5/2020 0:00:00,11,BOGOTA,430
3070,19/5/2020 0:00:00,13,BOLIVAR,167
3071,19/5/2020 0:00:00,15,BOYACA,2
3072,19/5/2020 0:00:00,17,CALDAS,1
3073,19/5/2020 0:00:00,19,CAUCA,3
3074,19/5/2020 0:00:00,20,CESAR,2
3075,19/5/2020 0:00:00,23,CORDOBA,3
3076,19/5/2020 0:00:00,25,CUNDINAMARCA,56
3077,19/5/2020 0:00:00,27,CHOCO,17
3078,19/5/2020 0:00:00,41,HUILA,2
3079,19/5/2020 0:00:00,44,GUAJIRA,5
3080,19/5/2020 0:00:00,47,MAGDALENA,24
3081,19/5/2020 0:00:00,50,META,2
3082,19/5/2020 0:00:00,52,NARIÑO,49
3083,19/5/2020 0:00:00,54,NORTE SANTANDER,1
3084,19/5/2020 0:00:00,63,QUINDIO,3
3085,19/5/2020 0:00:00,66,RISARALDA,1
3086,19/5/2020 0:00:00,68,SANTANDER,2
3087,19/5/2020 0:00:00,70,SUCRE,1
3088,19/5/2020 0:00:00,73,TOLIMA,15
3089,19/5/2020 0:00:00,76,VALLE,97
3090,19/5/2020 0:00:00,86,PUTUMAYO,1
3091,19/5/2020 0:00:00,91,AMAZONAS,57
3092,19/6/2020 0:00:00,5,ANTIOQUIA,169
3093,19/6/2020 0:00:00,8,ATLANTICO,1290
3094,19/6/2020 0:00:00,11,BOGOTA,1211
3095,19/6/2020 0:00:00,13,BOLIVAR,351
3096,19/6/2020 0:00:00,15,BOYACA,12
3097,19/6/2020 0:00:00,17,CALDAS,5
3098,19/6/2020 0:00:00,18,CAQUETA,2
3099,19/6/2020 0:00:00,19,CAUCA,12
3100,19/6/2020 0:00:00,20,CESAR,38
3101,19/6/2020 0:00:00,23,CORDOBA,40
3102,19/6/2020 0:00:00,25,CUNDINAMARCA,76
3103,19/6/2020 0:00:00,27,CHOCO,59
3104,19/6/2020 0:00:00,41,HUILA,3
3105,19/6/2020 0:00:00,44,GUAJIRA,25
3106,19/6/2020 0:00:00,47,MAGDALENA,108
3107,19/6/2020 0:00:00,50,META,26
3108,19/6/2020 0:00:00,52,NARIÑO,51
3109,19/6/2020 0:00:00,54,NORTE SANTANDER,8
3110,19/6/2020 0:00:00,63,QUINDIO,2
3111,19/6/2020 0:00:00,66,RISARALDA,13
3112,19/6/2020 0:00:00,68,SANTANDER,19
3113,19/6/2020 0:00:00,70,SUCRE,134
3114,19/6/2020 0:00:00,73,TOLIMA,44
3115,19/6/2020 0:00:00,76,VALLE,292
3116,19/6/2020 0:00:00,81,ARAUCA,7
3117,19/6/2020 0:00:00,85,CASANARE,2
3118,19/6/2020 0:00:00,86,PUTUMAYO,1
3119,19/6/2020 0:00:00,91,AMAZONAS,8
3120,19/7/2020 0:00:00,5,ANTIOQUIA,1045
3121,19/7/2020 0:00:00,8,ATLANTICO,434
3122,19/7/2020 0:00:00,11,BOGOTA,2870
3123,19/7/2020 0:00:00,13,BOLIVAR,333
3124,19/7/2020 0:00:00,15,BOYACA,31
3125,19/7/2020 0:00:00,17,CALDAS,39
3126,19/7/2020 0:00:00,18,CAQUETA,87
3127,19/7/2020 0:00:00,19,CAUCA,30
3128,19/7/2020 0:00:00,20,CESAR,22
3129,19/7/2020 0:00:00,23,CORDOBA,198
3130,19/7/2020 0:00:00,25,CUNDINAMARCA,131
3131,19/7/2020 0:00:00,27,CHOCO,8
3132,19/7/2020 0:00:00,41,HUILA,18
3133,19/7/2020 0:00:00,44,GUAJIRA,35
3134,19/7/2020 0:00:00,47,MAGDALENA,168
3135,19/7/2020 0:00:00,50,META,72
3136,19/7/2020 0:00:00,52,NARIÑO,104
3137,19/7/2020 0:00:00,54,NORTE SANTANDER,71
3138,19/7/2020 0:00:00,63,QUINDIO,10
3139,19/7/2020 0:00:00,66,RISARALDA,24
3140,19/7/2020 0:00:00,68,SANTANDER,93
3141,19/7/2020 0:00:00,70,SUCRE,107
3142,19/7/2020 0:00:00,73,TOLIMA,31
3143,19/7/2020 0:00:00,76,VALLE,345
3144,19/7/2020 0:00:00,81,ARAUCA,2
3145,19/7/2020 0:00:00,85,CASANARE,10
3146,19/7/2020 0:00:00,86,PUTUMAYO,33
3147,19/7/2020 0:00:00,95,GUAVIARE,10
3148,19/8/2020 0:00:00,5,ANTIOQUIA,1417
3149,19/8/2020 0:00:00,8,ATLANTICO,151
3150,19/8/2020 0:00:00,11,BOGOTA,3268
3151,19/8/2020 0:00:00,13,BOLIVAR,175
3152,19/8/2020 0:00:00,15,BOYACA,104
3153,19/8/2020 0:00:00,17,CALDAS,76
3154,19/8/2020 0:00:00,18,CAQUETA,135
3155,19/8/2020 0:00:00,19,CAUCA,154
3156,19/8/2020 0:00:00,20,CESAR,269
3157,19/8/2020 0:00:00,23,CORDOBA,220
3158,19/8/2020 0:00:00,25,CUNDINAMARCA,451
3159,19/8/2020 0:00:00,27,CHOCO,11
3160,19/8/2020 0:00:00,41,HUILA,158
3161,19/8/2020 0:00:00,44,GUAJIRA,119
3162,19/8/2020 0:00:00,47,MAGDALENA,125
3163,19/8/2020 0:00:00,50,META,292
3164,19/8/2020 0:00:00,52,NARIÑO,179
3165,19/8/2020 0:00:00,54,NORTE SANTANDER,291
3166,19/8/2020 0:00:00,63,QUINDIO,65
3167,19/8/2020 0:00:00,66,RISARALDA,209
3168,19/8/2020 0:00:00,68,SANTANDER,568
3169,19/8/2020 0:00:00,70,SUCRE,101
3170,19/8/2020 0:00:00,73,TOLIMA,212
3171,19/8/2020 0:00:00,76,VALLE,605
3172,19/8/2020 0:00:00,81,ARAUCA,15
3173,19/8/2020 0:00:00,85,CASANARE,21
3174,19/8/2020 0:00:00,86,PUTUMAYO,90
3175,19/8/2020 0:00:00,88,SAN ANDRES,6
3176,19/8/2020 0:00:00,91,AMAZONAS,3
3177,19/8/2020 0:00:00,94,GUAINIA,21
3178,19/8/2020 0:00:00,95,GUAVIARE,12
3179,19/8/2020 0:00:00,97,VAUPES,7
3180,19/8/2020 0:00:00,99,VICHADA,22
3181,19/9/2020 0:00:00,5,ANTIOQUIA,1194
3182,19/9/2020 0:00:00,8,ATLANTICO,126
3183,19/9/2020 0:00:00,11,BOGOTA,1490
3184,19/9/2020 0:00:00,13,BOLIVAR,107
3185,19/9/2020 0:00:00,15,BOYACA,113
3186,19/9/2020 0:00:00,17,CALDAS,89
3187,19/9/2020 0:00:00,18,CAQUETA,45
3188,19/9/2020 0:00:00,19,CAUCA,146
3189,19/9/2020 0:00:00,20,CESAR,195
3190,19/9/2020 0:00:00,23,CORDOBA,81
3191,19/9/2020 0:00:00,25,CUNDINAMARCA,204
3192,19/9/2020 0:00:00,27,CHOCO,6
3193,19/9/2020 0:00:00,41,HUILA,204
3194,19/9/2020 0:00:00,44,GUAJIRA,68
3195,19/9/2020 0:00:00,47,MAGDALENA,73
3196,19/9/2020 0:00:00,50,META,134
3197,19/9/2020 0:00:00,52,NARIÑO,58
3198,19/9/2020 0:00:00,54,NORTE SANTANDER,113
3199,19/9/2020 0:00:00,63,QUINDIO,105
3200,19/9/2020 0:00:00,66,RISARALDA,150
3201,19/9/2020 0:00:00,68,SANTANDER,261
3202,19/9/2020 0:00:00,70,SUCRE,36
3203,19/9/2020 0:00:00,73,TOLIMA,164
3204,19/9/2020 0:00:00,76,VALLE,549
3205,19/9/2020 0:00:00,81,ARAUCA,20
3206,19/9/2020 0:00:00,85,CASANARE,31
3207,19/9/2020 0:00:00,86,PUTUMAYO,32
3208,19/9/2020 0:00:00,88,SAN ANDRES,49
3209,19/9/2020 0:00:00,94,GUAINIA,12
3210,19/9/2020 0:00:00,95,GUAVIARE,10
3211,19/9/2020 0:00:00,97,VAUPES,12
3212,19/9/2020 0:00:00,99,VICHADA,17
3213,2/1/2021 0:00:00,5,ANTIOQUIA,1898
3214,2/1/2021 0:00:00,8,ATLANTICO,578
3215,2/1/2021 0:00:00,11,BOGOTA,3931
3216,2/1/2021 0:00:00,13,BOLIVAR,198
3217,2/1/2021 0:00:00,15,BOYACA,188
3218,2/1/2021 0:00:00,17,CALDAS,234
3219,2/1/2021 0:00:00,18,CAQUETA,30
3220,2/1/2021 0:00:00,19,CAUCA,85
3221,2/1/2021 0:00:00,20,CESAR,79
3222,2/1/2021 0:00:00,23,CORDOBA,36
3223,2/1/2021 0:00:00,25,CUNDINAMARCA,543
3224,2/1/2021 0:00:00,27,CHOCO,23
3225,2/1/2021 0:00:00,41,HUILA,223
3226,2/1/2021 0:00:00,44,GUAJIRA,18
3227,2/1/2021 0:00:00,47,MAGDALENA,99
3228,2/1/2021 0:00:00,50,META,151
3229,2/1/2021 0:00:00,52,NARIÑO,247
3230,2/1/2021 0:00:00,54,NORTE SANTANDER,184
3231,2/1/2021 0:00:00,63,QUINDIO,135
3232,2/1/2021 0:00:00,66,RISARALDA,226
3233,2/1/2021 0:00:00,68,SANTANDER,399
3234,2/1/2021 0:00:00,70,SUCRE,18
3235,2/1/2021 0:00:00,73,TOLIMA,331
3236,2/1/2021 0:00:00,76,VALLE,816
3237,2/1/2021 0:00:00,81,ARAUCA,15
3238,2/1/2021 0:00:00,85,CASANARE,44
3239,2/1/2021 0:00:00,86,PUTUMAYO,18
3240,2/1/2021 0:00:00,88,SAN ANDRES,3
3241,2/1/2021 0:00:00,91,AMAZONAS,6
3242,2/1/2021 0:00:00,94,GUAINIA,1
3243,2/1/2021 0:00:00,95,GUAVIARE,2
3244,2/10/2020 0:00:00,5,ANTIOQUIA,1885
3245,2/10/2020 0:00:00,8,ATLANTICO,190
3246,2/10/2020 0:00:00,11,BOGOTA,2204
3247,2/10/2020 0:00:00,13,BOLIVAR,152
3248,2/10/2020 0:00:00,15,BOYACA,264
3249,2/10/2020 0:00:00,17,CALDAS,294
3250,2/10/2020 0:00:00,18,CAQUETA,52
3251,2/10/2020 0:00:00,19,CAUCA,223
3252,2/10/2020 0:00:00,20,CESAR,191
3253,2/10/2020 0:00:00,23,CORDOBA,117
3254,2/10/2020 0:00:00,25,CUNDINAMARCA,286
3255,2/10/2020 0:00:00,27,CHOCO,6
3256,2/10/2020 0:00:00,41,HUILA,290
3257,2/10/2020 0:00:00,44,GUAJIRA,73
3258,2/10/2020 0:00:00,47,MAGDALENA,71
3259,2/10/2020 0:00:00,50,META,207
3260,2/10/2020 0:00:00,52,NARIÑO,143
3261,2/10/2020 0:00:00,54,NORTE SANTANDER,223
3262,2/10/2020 0:00:00,63,QUINDIO,205
3263,2/10/2020 0:00:00,66,RISARALDA,202
3264,2/10/2020 0:00:00,68,SANTANDER,375
3265,2/10/2020 0:00:00,70,SUCRE,61
3266,2/10/2020 0:00:00,73,TOLIMA,257
3267,2/10/2020 0:00:00,76,VALLE,816
3268,2/10/2020 0:00:00,81,ARAUCA,60
3269,2/10/2020 0:00:00,85,CASANARE,90
3270,2/10/2020 0:00:00,86,PUTUMAYO,13
3271,2/10/2020 0:00:00,88,SAN ANDRES,3
3272,2/10/2020 0:00:00,91,AMAZONAS,4
3273,2/10/2020 0:00:00,94,GUAINIA,1
3274,2/10/2020 0:00:00,95,GUAVIARE,18
3275,2/10/2020 0:00:00,97,VAUPES,1
3276,2/10/2020 0:00:00,99,VICHADA,14
3277,2/11/2020 0:00:00,5,ANTIOQUIA,974
3278,2/11/2020 0:00:00,8,ATLANTICO,154
3279,2/11/2020 0:00:00,11,BOGOTA,1093
3280,2/11/2020 0:00:00,13,BOLIVAR,167
3281,2/11/2020 0:00:00,15,BOYACA,158
3282,2/11/2020 0:00:00,17,CALDAS,293
3283,2/11/2020 0:00:00,18,CAQUETA,40
3284,2/11/2020 0:00:00,19,CAUCA,50
3285,2/11/2020 0:00:00,20,CESAR,68
3286,2/11/2020 0:00:00,23,CORDOBA,31
3287,2/11/2020 0:00:00,25,CUNDINAMARCA,214
3288,2/11/2020 0:00:00,27,CHOCO,28
3289,2/11/2020 0:00:00,41,HUILA,239
3290,2/11/2020 0:00:00,44,GUAJIRA,62
3291,2/11/2020 0:00:00,47,MAGDALENA,75
3292,2/11/2020 0:00:00,50,META,152
3293,2/11/2020 0:00:00,52,NARIÑO,86
3294,2/11/2020 0:00:00,54,NORTE SANTANDER,160
3295,2/11/2020 0:00:00,63,QUINDIO,151
3296,2/11/2020 0:00:00,66,RISARALDA,173
3297,2/11/2020 0:00:00,68,SANTANDER,212
3298,2/11/2020 0:00:00,70,SUCRE,13
3299,2/11/2020 0:00:00,73,TOLIMA,273
3300,2/11/2020 0:00:00,76,VALLE,577
3301,2/11/2020 0:00:00,81,ARAUCA,5
3302,2/11/2020 0:00:00,85,CASANARE,29
3303,2/11/2020 0:00:00,86,PUTUMAYO,23
3304,2/11/2020 0:00:00,88,SAN ANDRES,4
3305,2/11/2020 0:00:00,91,AMAZONAS,2
3306,2/11/2020 0:00:00,94,GUAINIA,3
3307,2/11/2020 0:00:00,95,GUAVIARE,1
3308,2/11/2020 0:00:00,99,VICHADA,12
3309,2/12/2020 0:00:00,5,ANTIOQUIA,1511
3310,2/12/2020 0:00:00,8,ATLANTICO,365
3311,2/12/2020 0:00:00,11,BOGOTA,2487
3312,2/12/2020 0:00:00,13,BOLIVAR,453
3313,2/12/2020 0:00:00,15,BOYACA,153
3314,2/12/2020 0:00:00,17,CALDAS,236
3315,2/12/2020 0:00:00,18,CAQUETA,35
3316,2/12/2020 0:00:00,19,CAUCA,71
3317,2/12/2020 0:00:00,20,CESAR,86
3318,2/12/2020 0:00:00,23,CORDOBA,64
3319,2/12/2020 0:00:00,25,CUNDINAMARCA,385
3320,2/12/2020 0:00:00,27,CHOCO,3
3321,2/12/2020 0:00:00,41,HUILA,108
3322,2/12/2020 0:00:00,44,GUAJIRA,37
3323,2/12/2020 0:00:00,47,MAGDALENA,208
3324,2/12/2020 0:00:00,50,META,121
3325,2/12/2020 0:00:00,52,NARIÑO,142
3326,2/12/2020 0:00:00,54,NORTE SANTANDER,341
3327,2/12/2020 0:00:00,63,QUINDIO,189
3328,2/12/2020 0:00:00,66,RISARALDA,274
3329,2/12/2020 0:00:00,68,SANTANDER,334
3330,2/12/2020 0:00:00,70,SUCRE,25
3331,2/12/2020 0:00:00,73,TOLIMA,341
3332,2/12/2020 0:00:00,76,VALLE,745
3333,2/12/2020 0:00:00,81,ARAUCA,17
3334,2/12/2020 0:00:00,85,CASANARE,34
3335,2/12/2020 0:00:00,86,PUTUMAYO,13
3336,2/12/2020 0:00:00,88,SAN ANDRES,5
3337,2/12/2020 0:00:00,91,AMAZONAS,1
3338,2/12/2020 0:00:00,95,GUAVIARE,1
3339,2/12/2020 0:00:00,99,VICHADA,7
3340,2/3/2020 0:00:00,11,BOGOTA,1
3341,2/4/2020 0:00:00,5,ANTIOQUIA,12
3342,2/4/2020 0:00:00,8,ATLANTICO,4
3343,2/4/2020 0:00:00,11,BOGOTA,80
3344,2/4/2020 0:00:00,13,BOLIVAR,13
3345,2/4/2020 0:00:00,15,BOYACA,3
3346,2/4/2020 0:00:00,17,CALDAS,2
3347,2/4/2020 0:00:00,20,CESAR,5
3348,2/4/2020 0:00:00,25,CUNDINAMARCA,3
3349,2/4/2020 0:00:00,41,HUILA,5
3350,2/4/2020 0:00:00,47,MAGDALENA,1
3351,2/4/2020 0:00:00,52,NARIÑO,1
3352,2/4/2020 0:00:00,54,NORTE SANTANDER,2
3353,2/4/2020 0:00:00,63,QUINDIO,1
3354,2/4/2020 0:00:00,68,SANTANDER,2
3355,2/4/2020 0:00:00,73,TOLIMA,1
3356,2/4/2020 0:00:00,76,VALLE,28
3357,2/4/2020 0:00:00,85,CASANARE,3
3358,2/5/2020 0:00:00,5,ANTIOQUIA,4
3359,2/5/2020 0:00:00,8,ATLANTICO,115
3360,2/5/2020 0:00:00,11,BOGOTA,104
3361,2/5/2020 0:00:00,13,BOLIVAR,53
3362,2/5/2020 0:00:00,15,BOYACA,3
3363,2/5/2020 0:00:00,17,CALDAS,10
3364,2/5/2020 0:00:00,25,CUNDINAMARCA,2
3365,2/5/2020 0:00:00,27,CHOCO,3
3366,2/5/2020 0:00:00,41,HUILA,11
3367,2/5/2020 0:00:00,44,GUAJIRA,4
3368,2/5/2020 0:00:00,47,MAGDALENA,19
3369,2/5/2020 0:00:00,50,META,6
3370,2/5/2020 0:00:00,52,NARIÑO,31
3371,2/5/2020 0:00:00,54,NORTE SANTANDER,4
3372,2/5/2020 0:00:00,70,SUCRE,1
3373,2/5/2020 0:00:00,73,TOLIMA,9
3374,2/5/2020 0:00:00,76,VALLE,43
3375,2/5/2020 0:00:00,85,CASANARE,1
3376,2/5/2020 0:00:00,91,AMAZONAS,38
3377,2/6/2020 0:00:00,5,ANTIOQUIA,64
3378,2/6/2020 0:00:00,8,ATLANTICO,433
3379,2/6/2020 0:00:00,11,BOGOTA,466
3380,2/6/2020 0:00:00,13,BOLIVAR,146
3381,2/6/2020 0:00:00,15,BOYACA,2
3382,2/6/2020 0:00:00,17,CALDAS,8
3383,2/6/2020 0:00:00,19,CAUCA,12
3384,2/6/2020 0:00:00,20,CESAR,34
3385,2/6/2020 0:00:00,23,CORDOBA,21
3386,2/6/2020 0:00:00,25,CUNDINAMARCA,56
3387,2/6/2020 0:00:00,27,CHOCO,35
3388,2/6/2020 0:00:00,41,HUILA,1
3389,2/6/2020 0:00:00,44,GUAJIRA,2
3390,2/6/2020 0:00:00,47,MAGDALENA,17
3391,2/6/2020 0:00:00,50,META,3
3392,2/6/2020 0:00:00,52,NARIÑO,102
3393,2/6/2020 0:00:00,54,NORTE SANTANDER,1
3394,2/6/2020 0:00:00,63,QUINDIO,2
3395,2/6/2020 0:00:00,66,RISARALDA,3
3396,2/6/2020 0:00:00,68,SANTANDER,20
3397,2/6/2020 0:00:00,70,SUCRE,30
3398,2/6/2020 0:00:00,73,TOLIMA,5
3399,2/6/2020 0:00:00,76,VALLE,170
3400,2/6/2020 0:00:00,81,ARAUCA,1
3401,2/6/2020 0:00:00,91,AMAZONAS,17
3402,2/6/2020 0:00:00,95,GUAVIARE,1
